time,x,E_order,I_order,y,dataset,disp
118,42.10428711882378,1,2,10,16,phi^-1 ~'= 1/3'
119,39.3087686523304,1,2,50,16,phi^-1 ~'= 1/3'
120,36.67279446401062,1,2,42,16,phi^-1 ~'= 1/3'
121,34.191070224446776,1,2,21,16,phi^-1 ~'= 1/3'
122,31.857859187476606,1,2,34,16,phi^-1 ~'= 1/3'
123,29.667111071066756,1,2,37,16,phi^-1 ~'= 1/3'
124,27.61257252100313,1,2,3,16,phi^-1 ~'= 1/3'
125,25.687880832628252,1,2,13,16,phi^-1 ~'= 1/3'
126,23.886642614095763,1,2,27,16,phi^-1 ~'= 1/3'
127,22.202499033264758,1,2,6,16,phi^-1 ~'= 1/3'
128,20.629179214856777,1,2,33,16,phi^-1 ~'= 1/3'
129,19.16054325611185,1,2,44,16,phi^-1 ~'= 1/3'
130,17.790616217403112,1,2,21,16,phi^-1 ~'= 1/3'
131,16.513614326021525,1,2,21,16,phi^-1 ~'= 1/3'
132,15.323964511624581,1,2,7,16,phi^-1 ~'= 1/3'
133,14.216318274975492,1,2,2,16,phi^-1 ~'= 1/3'
134,13.185560779437765,1,2,27,16,phi^-1 ~'= 1/3'
135,12.226815949602496,1,2,9,16,phi^-1 ~'= 1/3'
136,11.33544826411162,1,2,11,16,phi^-1 ~'= 1/3'
137,10.507061840601637,1,2,13,16,phi^-1 ~'= 1/3'
138,9.737497330165752,1,2,7,16,phi^-1 ~'= 1/3'
139,9.022827066276477,1,2,12,16,phi^-1 ~'= 1/3'
140,8.35934884870494,1,2,3,16,phi^-1 ~'= 1/3'
141,7.743578685829561,1,2,8,16,phi^-1 ~'= 1/3'
142,7.172242768563592,1,2,13,16,phi^-1 ~'= 1/3'
143,6.6422689052424175,1,2,6,16,phi^-1 ~'= 1/3'
144,6.150777608526369,1,2,2,16,phi^-1 ~'= 1/3'
145,5.695072992351925,1,2,4,16,phi^-1 ~'= 1/3'
146,5.272633608395154,1,2,2,16,phi^-1 ~'= 1/3'
147,4.8811033270521875,1,2,2,16,phi^-1 ~'= 1/3'
148,4.518282347029526,1,2,5,16,phi^-1 ~'= 1/3'
149,4.182118399932733,1,2,3,16,phi^-1 ~'= 1/3'
150,3.8706982011035507,1,2,4,16,phi^-1 ~'= 1/3'
151,3.582239185448998,1,2,1,16,phi^-1 ~'= 1/3'
152,3.31508155632946,1,2,10,16,phi^-1 ~'= 1/3'
153,3.0676806667916026,1,2,0,16,phi^-1 ~'= 1/3'
154,2.838599745218744,1,2,3,16,phi^-1 ~'= 1/3'
155,2.6265029714077173,1,2,0,16,phi^-1 ~'= 1/3'
156,2.4301489043373294,1,2,4,16,phi^-1 ~'= 1/3'
157,2.2483842589372216,1,2,1,16,phi^-1 ~'= 1/3'
158,2.0801380260891165,1,2,4,16,phi^-1 ~'= 1/3'
159,1.9244159277041035,1,2,5,16,phi^-1 ~'= 1/3'
160,1.7802951968087655,1,2,3,16,phi^-1 ~'= 1/3'
161,1.6469196713023848,1,2,2,16,phi^-1 ~'= 1/3'
162,1.523495188979723,1,2,1,16,phi^-1 ~'= 1/3'
163,1.4092852708181454,1,2,0,16,phi^-1 ~'= 1/3'
164,1.3036070791304155,1,2,0,16,phi^-1 ~'= 1/3'
165,1.205827637006223,1,2,2,16,phi^-1 ~'= 1/3'
166,1.1153602955409951,1,2,3,16,phi^-1 ~'= 1/3'
167,1.031661435400565,1,2,2,16,phi^-1 ~'= 1/3'
168,0.9542273896095139,1,2,0,16,phi^-1 ~'= 1/3'
169,0.8825915748157058,1,2,0,16,phi^-1 ~'= 1/3'
170,0.816321818594588,1,2,0,16,phi^-1 ~'= 1/3'
171,0.7550178709161628,1,2,0,16,phi^-1 ~'= 1/3'
172,0.6983090883522891,1,2,1,16,phi^-1 ~'= 1/3'
173,0.6458522801140134,1,2,2,16,phi^-1 ~'= 1/3'
174,0.5973297054961222,1,2,0,16,phi^-1 ~'= 1/3'
175,0.5524472129200149,1,2,0,16,phi^-1 ~'= 1/3'
176,0.5109325111761791,1,2,1,16,phi^-1 ~'= 1/3'
177,0.47253356410510605,1,2,0,16,phi^-1 ~'= 1/3'
178,0.43701710031928087,1,2,0,16,phi^-1 ~'= 1/3'
179,0.4041672302018924,1,2,0,16,phi^-1 ~'= 1/3'
180,0.37378416276078497,1,2,1,16,phi^-1 ~'= 1/3'
1,0.022542692859810698,1,3,0,16,phi^-1 ~'= 1/3'
2,0.06415825141536691,1,3,0,16,phi^-1 ~'= 1/3'
3,0.10032292242006524,1,3,0,16,phi^-1 ~'= 1/3'
4,0.13126636224465926,1,3,0,16,phi^-1 ~'= 1/3'
5,0.15819578412823798,1,3,0,16,phi^-1 ~'= 1/3'
6,0.18277690684870707,1,3,0,16,phi^-1 ~'= 1/3'
7,0.20662426561152092,1,3,0,16,phi^-1 ~'= 1/3'
8,0.23106177641697645,1,3,0,16,phi^-1 ~'= 1/3'
9,0.25708740677236275,1,3,0,16,phi^-1 ~'= 1/3'
10,0.2854359414570098,1,3,0,16,phi^-1 ~'= 1/3'
11,0.3166675954567464,1,3,1,16,phi^-1 ~'= 1/3'
12,0.35124735873442114,1,3,1,16,phi^-1 ~'= 1/3'
13,0.3896040074402207,1,3,1,16,phi^-1 ~'= 1/3'
14,0.43216955388083544,1,3,0,16,phi^-1 ~'= 1/3'
15,0.4794040552002228,1,3,0,16,phi^-1 ~'= 1/3'
16,0.5318110197692123,1,3,1,16,phi^-1 ~'= 1/3'
17,0.5899475345714285,1,3,0,16,phi^-1 ~'= 1/3'
18,0.6544318918490148,1,3,1,16,phi^-1 ~'= 1/3'
19,0.725950393602675,1,3,1,16,phi^-1 ~'= 1/3'
20,0.8052642607158136,1,3,1,16,phi^-1 ~'= 1/3'
21,0.8932171196108039,1,3,0,16,phi^-1 ~'= 1/3'
22,0.9907432944123418,1,3,2,16,phi^-1 ~'= 1/3'
23,1.0988770162514072,1,3,0,16,phi^-1 ~'= 1/3'
24,1.2187626157519134,1,3,0,16,phi^-1 ~'= 1/3'
25,1.3516657535590202,1,3,2,16,phi^-1 ~'= 1/3'
26,1.498985746505424,1,3,2,16,phi^-1 ~'= 1/3'
27,1.662269053263575,1,3,0,16,phi^-1 ~'= 1/3'
28,1.8432239883804087,1,3,1,16,phi^-1 ~'= 1/3'
29,2.043736735551608,1,3,2,16,phi^-1 ~'= 1/3'
30,2.2658887291546357,1,3,2,16,phi^-1 ~'= 1/3'
31,2.5119754670200045,1,3,1,16,phi^-1 ~'= 1/3'
32,2.784526806681974,1,3,1,16,phi^-1 ~'= 1/3'
33,3.086328781155938,1,3,8,16,phi^-1 ~'= 1/3'
34,3.420446947571442,1,3,2,16,phi^-1 ~'= 1/3'
35,3.7902512513517266,1,3,2,16,phi^-1 ~'= 1/3'
36,4.199442348341044,1,3,7,16,phi^-1 ~'= 1/3'
37,4.652079275263738,1,3,1,16,phi^-1 ~'= 1/3'
38,5.152608292720949,1,3,9,16,phi^-1 ~'= 1/3'
39,5.705892641784104,1,3,7,16,phi^-1 ~'= 1/3'
40,6.31724285195132,1,3,2,16,phi^-1 ~'= 1/3'
41,6.992447111255117,1,3,4,16,phi^-1 ~'= 1/3'
42,7.737801054799164,1,3,5,16,phi^-1 ~'= 1/3'
43,8.560136141891121,1,3,5,16,phi^-1 ~'= 1/3'
44,9.466845570101498,1,3,7,16,phi^-1 ~'= 1/3'
45,10.465906413077207,1,3,5,16,phi^-1 ~'= 1/3'
46,11.565896364384145,1,3,35,16,phi^-1 ~'= 1/3'
47,12.77600311973373,1,3,6,16,phi^-1 ~'= 1/3'
48,14.106024034119457,1,3,10,16,phi^-1 ~'= 1/3'
49,15.566353250826637,1,3,9,16,phi^-1 ~'= 1/3'
50,17.167953022076603,1,3,20,16,phi^-1 ~'= 1/3'
51,18.922305437735275,1,3,18,16,phi^-1 ~'= 1/3'
52,20.84134026782192,1,3,5,16,phi^-1 ~'= 1/3'
53,22.937334134571557,1,3,19,16,phi^-1 ~'= 1/3'
54,25.222775800278527,1,3,35,16,phi^-1 ~'= 1/3'
55,27.710192041767755,1,3,76,16,phi^-1 ~'= 1/3'
56,30.411928450896994,1,3,18,16,phi^-1 ~'= 1/3'
57,33.33987964026164,1,3,32,16,phi^-1 ~'= 1/3'
58,36.50516384916233,1,3,3,16,phi^-1 ~'= 1/3'
59,39.917737957465135,1,3,27,16,phi^-1 ~'= 1/3'
60,43.58595055530276,1,3,60,16,phi^-1 ~'= 1/3'
61,47.51603311688643,1,3,38,16,phi^-1 ~'= 1/3'
62,51.71153260556491,1,3,127,16,phi^-1 ~'= 1/3'
63,56.17269307851768,1,3,16,16,phi^-1 ~'= 1/3'
64,60.89579908449991,1,3,29,16,phi^-1 ~'= 1/3'
65,65.8724997825866,1,3,49,16,phi^-1 ~'= 1/3'
66,71.08913954740444,1,3,93,16,phi^-1 ~'= 1/3'
67,76.52612799362794,1,3,186,16,phi^-1 ~'= 1/3'
68,82.15738928382018,1,3,31,16,phi^-1 ~'= 1/3'
69,87.94993651441484,1,3,133,16,phi^-1 ~'= 1/3'
70,93.86362096491212,1,3,95,16,phi^-1 ~'= 1/3'
71,99.85110699516986,1,3,83,16,phi^-1 ~'= 1/3'
72,105.85812033763477,1,3,47,16,phi^-1 ~'= 1/3'
73,111.8240095716385,1,3,131,16,phi^-1 ~'= 1/3'
74,117.68264716029694,1,3,161,16,phi^-1 ~'= 1/3'
75,123.36367761494284,1,3,87,16,phi^-1 ~'= 1/3'
76,128.79409689910972,1,3,74,16,phi^-1 ~'= 1/3'
77,133.90012068939836,1,3,110,16,phi^-1 ~'= 1/3'
78,138.60927195381873,1,3,392,16,phi^-1 ~'= 1/3'
79,142.85259345322174,1,3,34,16,phi^-1 ~'= 1/3'
80,146.56687140569784,1,3,69,16,phi^-1 ~'= 1/3'
81,149.69674560783142,1,3,61,16,phi^-1 ~'= 1/3'
82,152.19658093439284,1,3,267,16,phi^-1 ~'= 1/3'
83,154.0319862671763,1,3,246,16,phi^-1 ~'= 1/3'
84,155.18088896382096,1,3,112,16,phi^-1 ~'= 1/3'
85,155.63410388789225,1,3,19,16,phi^-1 ~'= 1/3'
86,155.39537245975498,1,3,178,16,phi^-1 ~'= 1/3'
87,154.4808850974191,1,3,100,16,phi^-1 ~'= 1/3'
88,152.918335648008,1,3,336,16,phi^-1 ~'= 1/3'
89,150.74558536125414,1,3,85,16,phi^-1 ~'= 1/3'
90,148.00903407805436,1,3,285,16,phi^-1 ~'= 1/3'
91,144.761806387427,1,3,89,16,phi^-1 ~'= 1/3'
92,141.0618606923881,1,3,167,16,phi^-1 ~'= 1/3'
93,136.97012072324105,1,3,246,16,phi^-1 ~'= 1/3'
94,132.54871414371428,1,3,129,16,phi^-1 ~'= 1/3'
95,127.85938398167673,1,3,18,16,phi^-1 ~'= 1/3'
96,122.96211812763431,1,3,139,16,phi^-1 ~'= 1/3'
97,117.91402219500742,1,3,108,16,phi^-1 ~'= 1/3'
98,112.76844322270699,1,3,76,16,phi^-1 ~'= 1/3'
99,107.57433703337574,1,3,60,16,phi^-1 ~'= 1/3'
100,102.37586099794862,1,3,114,16,phi^-1 ~'= 1/3'
101,97.21216649825328,1,3,111,16,phi^-1 ~'= 1/3'
102,92.11736119475609,1,3,152,16,phi^-1 ~'= 1/3'
103,87.12060976578778,1,3,35,16,phi^-1 ~'= 1/3'
104,82.24634247095764,1,3,193,16,phi^-1 ~'= 1/3'
105,77.51454308956,1,3,64,16,phi^-1 ~'= 1/3'
106,72.9410909381877,1,3,51,16,phi^-1 ~'= 1/3'
107,68.53813531617016,1,3,72,16,phi^-1 ~'= 1/3'
108,64.31448450259813,1,3,156,16,phi^-1 ~'= 1/3'
109,60.275995074482125,1,3,37,16,phi^-1 ~'= 1/3'
110,56.42595066172089,1,3,100,16,phi^-1 ~'= 1/3'
111,52.76542220335887,1,3,38,16,phi^-1 ~'= 1/3'
112,49.29360427967458,1,3,16,16,phi^-1 ~'= 1/3'
113,46.0081241649641,1,3,65,16,phi^-1 ~'= 1/3'
114,42.90532190183967,1,3,30,16,phi^-1 ~'= 1/3'
115,39.980500981244404,1,3,6,16,phi^-1 ~'= 1/3'
116,37.228150172161804,1,3,28,16,phi^-1 ~'= 1/3'
117,34.64213773250776,1,3,74,16,phi^-1 ~'= 1/3'
118,32.21587969703705,1,3,14,16,phi^-1 ~'= 1/3'
119,29.942484224435248,1,3,29,16,phi^-1 ~'= 1/3'
120,27.814874133567173,1,3,31,16,phi^-1 ~'= 1/3'
121,25.8258898019576,1,3,17,16,phi^-1 ~'= 1/3'
122,23.968374566068633,1,3,16,16,phi^-1 ~'= 1/3'
123,22.235244675589456,1,3,28,16,phi^-1 ~'= 1/3'
124,20.61954573087496,1,3,3,16,phi^-1 ~'= 1/3'
125,19.114497387964548,1,3,25,16,phi^-1 ~'= 1/3'
126,17.71352795994062,1,3,17,16,phi^-1 ~'= 1/3'
127,16.410300384712173,1,3,16,16,phi^-1 ~'= 1/3'
128,15.198730873240493,1,3,12,16,phi^-1 ~'= 1/3'
129,14.073001402734008,1,3,3,16,phi^-1 ~'= 1/3'
130,13.02756707901608,1,3,18,16,phi^-1 ~'= 1/3'
131,12.057159262418281,1,3,22,16,phi^-1 ~'= 1/3'
132,11.15678523317365,1,3,7,16,phi^-1 ~'= 1/3'
133,10.32172506533152,1,3,21,16,phi^-1 ~'= 1/3'
134,9.547526282418403,1,3,14,16,phi^-1 ~'= 1/3'
135,8.829996783242677,1,3,8,16,phi^-1 ~'= 1/3'
136,8.165196451218435,1,3,2,16,phi^-1 ~'= 1/3'
137,7.549427794991971,1,3,2,16,phi^-1 ~'= 1/3'
138,6.979225910969944,1,3,6,16,phi^-1 ~'= 1/3'
139,6.451348008831701,1,3,5,16,phi^-1 ~'= 1/3'
140,5.962762698346523,1,3,5,16,phi^-1 ~'= 1/3'
141,5.510639199272191,1,3,2,16,phi^-1 ~'= 1/3'
142,5.09233660465361,1,3,1,16,phi^-1 ~'= 1/3'
143,4.7053933014467475,1,3,0,16,phi^-1 ~'= 1/3'
144,4.347516629760321,1,3,7,16,phi^-1 ~'= 1/3'
145,4.016572843139329,1,3,8,16,phi^-1 ~'= 1/3'
146,3.710577416477463,1,3,3,16,phi^-1 ~'= 1/3'
147,3.4276857349532293,1,3,5,16,phi^-1 ~'= 1/3'
148,3.1661841865079623,1,3,1,16,phi^-1 ~'= 1/3'
149,2.924481671381727,1,3,2,16,phi^-1 ~'= 1/3'
150,2.7011015350208254,1,3,3,16,phi^-1 ~'= 1/3'
151,2.4946739247043297,1,3,0,16,phi^-1 ~'= 1/3'
152,2.3039285656141146,1,3,1,16,phi^-1 ~'= 1/3'
153,2.1276879483602897,1,3,1,16,phi^-1 ~'= 1/3'
154,1.964860917142687,1,3,0,16,phi^-1 ~'= 1/3'
155,1.8144366455844647,1,3,2,16,phi^-1 ~'= 1/3'
156,1.6754789857031938,1,3,9,16,phi^-1 ~'= 1/3'
157,1.5471211744343236,1,3,2,16,phi^-1 ~'= 1/3'
158,1.4285608813970612,1,3,3,16,phi^-1 ~'= 1/3'
159,1.3190555812761886,1,3,0,16,phi^-1 ~'= 1/3'
160,1.2179182340323678,1,3,1,16,phi^-1 ~'= 1/3'
161,1.1245132562971776,1,3,3,16,phi^-1 ~'= 1/3'
162,1.0382527675701567,1,3,1,16,phi^-1 ~'= 1/3'
163,0.9585930951734554,1,3,0,16,phi^-1 ~'= 1/3'
164,0.8850315224826772,1,3,1,16,phi^-1 ~'= 1/3'
165,0.8171032654563533,1,3,2,16,phi^-1 ~'= 1/3'
166,0.7543786630667455,1,3,0,16,phi^-1 ~'= 1/3'
167,0.6964605679786473,1,3,0,16,phi^-1 ~'= 1/3'
168,0.6429819243403472,1,3,0,16,phi^-1 ~'= 1/3'
169,0.5936035203239953,1,3,0,16,phi^-1 ~'= 1/3'
170,0.5480119036656106,1,3,0,16,phi^-1 ~'= 1/3'
171,0.5059174491052545,1,3,0,16,phi^-1 ~'= 1/3'
172,0.4670525673100201,1,3,0,16,phi^-1 ~'= 1/3'
173,0.4311700454054517,1,3,0,16,phi^-1 ~'= 1/3'
174,0.3980415099622405,1,3,0,16,phi^-1 ~'= 1/3'
175,0.3674560037088668,1,3,0,16,phi^-1 ~'= 1/3'
176,0.3392186679539009,1,3,1,16,phi^-1 ~'= 1/3'
177,0.3131495230945802,1,3,0,16,phi^-1 ~'= 1/3'
178,0.28908234015398193,1,3,1,16,phi^-1 ~'= 1/3'
179,0.26686359678478766,1,3,1,16,phi^-1 ~'= 1/3'
180,0.24635151154507184,1,3,1,16,phi^-1 ~'= 1/3'
1,0.02258768083136764,1,4,0,16,phi^-1 ~'= 1/3'
2,0.0648952266692826,1,4,0,16,phi^-1 ~'= 1/3'
3,0.1028427945307433,1,4,0,16,phi^-1 ~'= 1/3'
4,0.13592637390945583,1,4,0,16,phi^-1 ~'= 1/3'
5,0.16462236548063158,1,4,0,16,phi^-1 ~'= 1/3'
6,0.1904412466799068,1,4,0,16,phi^-1 ~'= 1/3'
7,0.21522101224320989,1,4,0,16,phi^-1 ~'= 1/3'
8,0.24058655500332682,1,4,0,16,phi^-1 ~'= 1/3'
9,0.2677572718643022,1,4,0,16,phi^-1 ~'= 1/3'
10,0.2975835240726199,1,4,2,16,phi^-1 ~'= 1/3'
11,0.3306681052572329,1,4,1,16,phi^-1 ~'= 1/3'
12,0.3674868859168665,1,4,0,16,phi^-1 ~'= 1/3'
13,0.4084768440844915,1,4,0,16,phi^-1 ~'= 1/3'
14,0.454089876759483,1,4,0,16,phi^-1 ~'= 1/3'
15,0.5048218773846829,1,4,0,16,phi^-1 ~'= 1/3'
16,0.5612274967954187,1,4,0,16,phi^-1 ~'= 1/3'
17,0.6239282515970475,1,4,1,16,phi^-1 ~'= 1/3'
18,0.6936185233422156,1,4,0,16,phi^-1 ~'= 1/3'
19,0.7710716919962399,1,4,2,16,phi^-1 ~'= 1/3'
20,0.85714729473513,1,4,1,16,phi^-1 ~'= 1/3'
21,0.9527994482387676,1,4,2,16,phi^-1 ~'= 1/3'
22,1.0590865308073205,1,4,3,16,phi^-1 ~'= 1/3'
23,1.1771820769736845,1,4,0,16,phi^-1 ~'= 1/3'
24,1.308386866959525,1,4,2,16,phi^-1 ~'= 1/3'
25,1.4541422361812089,1,4,2,16,phi^-1 ~'= 1/3'
26,1.6160446636450967,1,4,3,16,phi^-1 ~'= 1/3'
27,1.795861718063172,1,4,0,16,phi^-1 ~'= 1/3'
28,1.995549448952925,1,4,0,16,phi^-1 ~'= 1/3'
29,2.2172713099625554,1,4,4,16,phi^-1 ~'= 1/3'
30,2.4634186953039823,1,4,2,16,phi^-1 ~'= 1/3'
31,2.7366331582591776,1,4,2,16,phi^-1 ~'= 1/3'
32,3.039830362914664,1,4,2,16,phi^-1 ~'= 1/3'
33,3.376225795442277,1,4,0,16,phi^-1 ~'= 1/3'
34,3.749362227687662,1,4,6,16,phi^-1 ~'= 1/3'
35,4.163138881412472,1,4,4,16,phi^-1 ~'= 1/3'
36,4.621842183720133,1,4,5,16,phi^-1 ~'= 1/3'
37,5.130177930019421,1,4,9,16,phi^-1 ~'= 1/3'
38,5.693304576947874,1,4,5,16,phi^-1 ~'= 1/3'
39,6.316867270134523,1,4,13,16,phi^-1 ~'= 1/3'
40,7.007032066215565,1,4,7,16,phi^-1 ~'= 1/3'
41,7.770519630416047,1,4,2,16,phi^-1 ~'= 1/3'
42,8.614637475246482,1,4,15,16,phi^-1 ~'= 1/3'
43,9.547309547303485,1,4,3,16,phi^-1 ~'= 1/3'
44,10.577101662841102,1,4,6,16,phi^-1 ~'= 1/3'
45,11.713240934376714,1,4,30,16,phi^-1 ~'= 1/3'
46,12.965626917050002,1,4,10,16,phi^-1 ~'= 1/3'
47,14.344831733885599,1,4,17,16,phi^-1 ~'= 1/3'
48,15.86208591597682,1,4,19,16,phi^-1 ~'= 1/3'
49,17.52924612427904,1,4,15,16,phi^-1 ~'= 1/3'
50,19.358740318355103,1,4,13,16,phi^-1 ~'= 1/3'
51,21.3634853274271,1,4,6,16,phi^-1 ~'= 1/3'
52,23.556771195708535,1,4,29,16,phi^-1 ~'= 1/3'
53,25.952106167346585,1,4,64,16,phi^-1 ~'= 1/3'
54,28.56301581445058,1,4,25,16,phi^-1 ~'= 1/3'
55,31.40278968320814,1,4,29,16,phi^-1 ~'= 1/3'
56,34.48416904894424,1,4,59,16,phi^-1 ~'= 1/3'
57,37.81897006429011,1,4,8,16,phi^-1 ~'= 1/3'
58,41.41763790776463,1,4,35,16,phi^-1 ~'= 1/3'
59,45.288729657220074,1,4,50,16,phi^-1 ~'= 1/3'
60,49.4383266865359,1,4,50,16,phi^-1 ~'= 1/3'
61,53.86938155532425,1,4,105,16,phi^-1 ~'= 1/3'
62,58.581009719677695,1,4,35,16,phi^-1 ~'= 1/3'
63,63.56774293769706,1,4,137,16,phi^-1 ~'= 1/3'
64,68.81876884369478,1,4,68,16,phi^-1 ~'= 1/3'
65,74.31718950594211,1,4,55,16,phi^-1 ~'= 1/3'
66,80.03934032762413,1,4,36,16,phi^-1 ~'= 1/3'
67,85.95421861236196,1,4,71,16,phi^-1 ~'= 1/3'
68,92.02307746055783,1,4,124,16,phi^-1 ~'= 1/3'
69,98.19924415885316,1,4,69,16,phi^-1 ~'= 1/3'
70,104.42822154885062,1,4,118,16,phi^-1 ~'= 1/3'
71,110.64812477014561,1,4,33,16,phi^-1 ~'= 1/3'
72,116.79049333403873,1,4,92,16,phi^-1 ~'= 1/3'
73,122.78149933892973,1,4,95,16,phi^-1 ~'= 1/3'
74,128.54354725197118,1,4,198,16,phi^-1 ~'= 1/3'
75,133.9972305232377,1,4,164,16,phi^-1 ~'= 1/3'
76,139.06357787928073,1,4,126,16,phi^-1 ~'= 1/3'
77,143.66649085754307,1,4,55,16,phi^-1 ~'= 1/3'
78,147.73524789577004,1,4,98,16,phi^-1 ~'= 1/3'
79,151.20693292965598,1,4,192,16,phi^-1 ~'= 1/3'
80,154.02864110391602,1,4,254,16,phi^-1 ~'= 1/3'
81,156.15932263619288,1,4,131,16,phi^-1 ~'= 1/3'
82,157.57114805102674,1,4,151,16,phi^-1 ~'= 1/3'
83,158.25031193445284,1,4,76,16,phi^-1 ~'= 1/3'
84,158.19723434203343,1,4,151,16,phi^-1 ~'= 1/3'
85,157.42616417134195,1,4,396,16,phi^-1 ~'= 1/3'
86,155.96423198255934,1,4,105,16,phi^-1 ~'= 1/3'
87,153.85003621290844,1,4,208,16,phi^-1 ~'= 1/3'
88,151.13187298650382,1,4,75,16,phi^-1 ~'= 1/3'
89,147.8657339197789,1,4,90,16,phi^-1 ~'= 1/3'
90,144.11319835688437,1,4,174,16,phi^-1 ~'= 1/3'
91,139.93933775722235,1,4,156,16,phi^-1 ~'= 1/3'
92,135.4107329994249,1,4,119,16,phi^-1 ~'= 1/3'
93,130.5936832021289,1,4,63,16,phi^-1 ~'= 1/3'
94,125.55266034835131,1,4,69,16,phi^-1 ~'= 1/3'
95,120.34904019997794,1,4,77,16,phi^-1 ~'= 1/3'
96,115.04011871696821,1,4,27,16,phi^-1 ~'= 1/3'
97,109.67840572731166,1,4,89,16,phi^-1 ~'= 1/3'
98,104.311174499564,1,4,98,16,phi^-1 ~'= 1/3'
99,98.98023714260671,1,4,102,16,phi^-1 ~'= 1/3'
100,93.72191097572704,1,4,91,16,phi^-1 ~'= 1/3'
101,88.56713950903395,1,4,54,16,phi^-1 ~'= 1/3'
102,83.54173268238992,1,4,48,16,phi^-1 ~'= 1/3'
103,78.66669377229118,1,4,69,16,phi^-1 ~'= 1/3'
104,73.95860421453472,1,4,102,16,phi^-1 ~'= 1/3'
105,69.43004194956939,1,4,50,16,phi^-1 ~'= 1/3'
106,65.09001335251833,1,4,45,16,phi^-1 ~'= 1/3'
107,60.944383061775625,1,4,62,16,phi^-1 ~'= 1/3'
108,56.996289878610696,1,4,76,16,phi^-1 ~'= 1/3'
109,53.246540272433776,1,4,86,16,phi^-1 ~'= 1/3'
110,49.69397385544198,1,4,84,16,phi^-1 ~'= 1/3'
111,46.335797495200495,1,4,11,16,phi^-1 ~'= 1/3'
112,43.16788655276832,1,4,14,16,phi^-1 ~'= 1/3'
113,40.18505312221532,1,4,53,16,phi^-1 ~'= 1/3'
114,37.381282166848905,1,4,14,16,phi^-1 ~'= 1/3'
115,34.749937160599075,1,4,13,16,phi^-1 ~'= 1/3'
116,32.28393730872904,1,4,26,16,phi^-1 ~'= 1/3'
117,29.9759086929771,1,4,28,16,phi^-1 ~'= 1/3'
118,27.818311808232465,1,4,9,16,phi^-1 ~'= 1/3'
119,25.803547969257124,1,4,65,16,phi^-1 ~'= 1/3'
120,23.92404699801864,1,4,19,16,phi^-1 ~'= 1/3'
121,22.172338480510916,1,4,37,16,phi^-1 ~'= 1/3'
122,20.54110872558249,1,4,16,16,phi^-1 ~'= 1/3'
123,19.02324538288849,1,4,6,16,phi^-1 ~'= 1/3'
124,17.6118714934737,1,4,40,16,phi^-1 ~'= 1/3'
125,16.30037056304718,1,4,50,16,phi^-1 ~'= 1/3'
126,15.082404070225493,1,4,11,16,phi^-1 ~'= 1/3'
127,13.951922653911424,1,4,10,16,phi^-1 ~'= 1/3'
128,12.903172067604828,1,4,12,16,phi^-1 ~'= 1/3'
129,11.93069484524949,1,4,11,16,phi^-1 ~'= 1/3'
130,11.029328493602407,1,4,7,16,phi^-1 ~'= 1/3'
131,10.194200909831125,1,4,5,16,phi^-1 ~'= 1/3'
132,9.420723619788987,1,4,5,16,phi^-1 ~'= 1/3'
133,8.70458334126397,1,4,18,16,phi^-1 ~'= 1/3'
134,8.041732296619557,1,4,7,16,phi^-1 ~'= 1/3'
135,7.428377629715214,1,4,11,16,phi^-1 ~'= 1/3'
136,6.860970221699063,1,4,2,16,phi^-1 ~'= 1/3'
137,6.3361931483013905,1,4,10,16,phi^-1 ~'= 1/3'
138,5.850949976796983,1,4,7,16,phi^-1 ~'= 1/3'
139,5.402353062684597,1,4,6,16,phi^-1 ~'= 1/3'
140,4.987711973963087,1,4,7,16,phi^-1 ~'= 1/3'
141,4.604522143515169,1,4,2,16,phi^-1 ~'= 1/3'
142,4.250453827186902,1,4,3,16,phi^-1 ~'= 1/3'
143,3.923341425993385,1,4,3,16,phi^-1 ~'= 1/3'
144,3.62117321484493,1,4,7,16,phi^-1 ~'= 1/3'
145,3.342081507034891,1,4,3,16,phi^-1 ~'= 1/3'
146,3.084333272890035,1,4,2,16,phi^-1 ~'= 1/3'
147,2.84632122212588,1,4,2,16,phi^-1 ~'= 1/3'
148,2.6265553523644485,1,4,0,16,phi^-1 ~'= 1/3'
149,2.42365496054299,1,4,0,16,phi^-1 ~'= 1/3'
150,2.236341109519344,1,4,2,16,phi^-1 ~'= 1/3'
151,2.0634295386398662,1,4,4,16,phi^-1 ~'= 1/3'
152,1.9038240045074417,1,4,1,16,phi^-1 ~'= 1/3'
153,1.7565100361734949,1,4,1,16,phi^-1 ~'= 1/3'
154,1.6205490877009652,1,4,0,16,phi^-1 ~'= 1/3'
155,1.4950730701166322,1,4,3,16,phi^-1 ~'= 1/3'
156,1.3792792443282451,1,4,4,16,phi^-1 ~'= 1/3'
157,1.2724254563936483,1,4,0,16,phi^-1 ~'= 1/3'
158,1.173825696538188,1,4,1,16,phi^-1 ~'= 1/3'
159,1.0828459636777552,1,4,0,16,phi^-1 ~'= 1/3'
160,0.9989004175322407,1,4,2,16,phi^-1 ~'= 1/3'
161,0.9214478009935192,1,4,2,16,phi^-1 ~'= 1/3'
162,0.8499881159877987,1,4,1,16,phi^-1 ~'= 1/3'
163,0.7840595367970309,1,4,0,16,phi^-1 ~'= 1/3'
164,0.7232355454498247,1,4,0,16,phi^-1 ~'= 1/3'
